Ascend
Raw:-24.875,47.25,-9.125,-29.75,10.75,-28.125,-11,-16.625,-4.21875,-4.40625
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.625,-4.21875,-4.46875
Descend
Raw:-24.875,47,-9.0625,-29.75,10.75,-27.875,-11.125,-16.625,-4.28125,-4.40625
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random1
Raw:-25,47,-9,-29.75,11,-28,-11,-16.75,-4.3125,-4.53125
EFT:-24.75,47,-9,-29.5,10.8125,-27.75,-10.875,-16.625,-4.21875,-4.46875
Random2
Raw:-24.625,47.25,-9.0625,-29.5,10.75,-27.875,-10.875,-16.75,-4.15625,-4.59375
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random3
Raw:-25.125,47.25,-9.1875,-29.5,10.875,-28,-11.4375,-16.375,-4.125,-4.3125
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.625,-4.21875,-4.46875
Random4
Raw:-24.75,47.25,-9,-29.5,11,-27.875,-11.3125,-16.125,-4.15625,-4.25
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.625,-4.21875,-4.46875
Random5
Raw:-24.875,47.25,-9,-29.5,10.9375,-28.125,-11,-16.625,-4.1875,-4.46875
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random6
Raw:-24.875,47.5,-9.0625,-29.625,10.875,-27.75,-10.9375,-16.75,-4.21875,-4.71875
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.625,-4.21875,-4.46875
Random7
Raw:-24.875,47.75,-9,-29.875,10.875,-28,-11.0625,-16.5,-4.3125,-4.15625
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random8
Raw:-25.625,48.25,-9.375,-30.25,10.625,-28.375,-11.4375,-16.875,-4.34375,-4.46875
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random9
Raw:-25.25,47.75,-9.1875,-30,11,-28.25,-11.5,-16.625,-4.25,-4.34375
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.625,-4.21875,-4.46875
Random10
Raw:-24.5,47,-8.875,-29.25,11.125,-27.75,-10.8125,-16.5,-4.125,-4.59375
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.625,-4.21875,-4.46875
Random11
Raw:-24.875,46.75,-9,-29.5,11,-27.75,-11,-16.625,-4.15625,-4.53125
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random12
Raw:-24.625,46.75,-8.8125,-29.25,11.125,-27.5,-10.625,-16.625,-4.21875,-4.59375
EFT:-24.75,47,-9,-29.5,10.8125,-27.75,-10.875,-16.625,-4.21875,-4.46875
Random13
Raw:-24.75,46.75,-9,-29.375,10.9375,-27.875,-11.125,-16.5,-4,-4.625
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random14
Raw:-25.125,47,-9,-29.625,11,-27.875,-11.125,-16.75,-4.3125,-4.25
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random15
Raw:-24.75,47,-8.9375,-29.625,10.75,-27.75,-10.75,-16.75,-4.25,-4.46875
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random16
Raw:-24.75,47.25,-9.125,-29.5,10.625,-27.875,-10.9375,-16.75,-4.125,-4.625
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random17
Raw:-24.75,47,-9.125,-29.375,11,-28,-11.125,-16.25,-3.9375,-4.46875
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random18
Raw:-24.875,47.5,-9.0625,-29.75,10.875,-28,-11.1875,-16.5,-4.28125,-4.375
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.5,-4.1875,-4.4375
Random19
Raw:-24.75,46.75,-9.0625,-29.5,10.6875,-27.625,-11,-16.5,-4.15625,-4.46875
EFT:-24.75,47,-9,-29.5,10.8125,-27.75,-10.875,-16.625,-4.21875,-4.46875
Random20
Raw:-24.375,46.75,-8.875,-29.375,10.625,-27.625,-10.5,-16.625,-4.1875,-4.59375
EFT:-24.75,47.25,-9,-29.5,10.8125,-27.875,-10.9375,-16.625,-4.21875,-4.46875
Random21
